# Time-averaged data for fix 2
# TimeStep v_simtime c_msd_type1[1] c_msd_type1[3]
16980 16.98 0.758464 1.03846
16990 16.99 0.734931 0.982846
17000 17 0.719987 0.951564
17010 17.01 0.699768 0.97779
17020 17.02 0.67636 1.03398
17030 17.03 0.670091 1.1292
17040 17.04 0.674387 1.28907
17050 17.05 0.669303 1.3234
17060 17.06 0.660327 1.20345
17070 17.07 0.66142 1.14061
17080 17.08 0.669203 1.11243
17090 17.09 0.680401 1.05028
17100 17.1 0.696264 0.993349
17110 17.11 0.711677 0.948081
17120 17.12 0.707444 0.912992
17130 17.13 0.695004 0.884117
17140 17.14 0.686625 0.900492
17150 17.15 0.675688 1.02089
17160 17.16 0.662215 1.23693
17170 17.17 0.64494 1.41986
17180 17.18 0.616809 1.49552
17190 17.19 0.590515 1.48196
17200 17.2 0.579415 1.44465
17210 17.21 0.586017 1.47185
17220 17.22 0.613184 1.5628
17230 17.23 0.655206 1.58104
17240 17.24 0.700072 1.4265
17250 17.25 0.734643 1.18062
17260 17.26 0.760261 1.01468
17270 17.27 0.78041 0.962353
17280 17.28 0.794608 0.989775
17290 17.29 0.801472 1.03907
17300 17.3 0.805863 1.07877
17310 17.31 0.804009 1.10983
17320 17.32 0.784879 1.16358
17330 17.33 0.759873 1.24634
17340 17.34 0.735274 1.32642
17350 17.35 0.713422 1.35835
17360 17.36 0.687507 1.40047
17370 17.37 0.660949 1.51435
17380 17.38 0.651946 1.6274
17390 17.39 0.659921 1.62333
17400 17.4 0.670427 1.45478
17410 17.41 0.686825 1.19933
17420 17.42 0.709206 1.01828
17430 17.43 0.71671 1.02176
17440 17.44 0.709832 1.14557
17450 17.45 0.707551 1.24733
17460 17.46 0.714787 1.31996
17470 17.47 0.733967 1.37204
17480 17.48 0.757091 1.38495
17490 17.49 0.781753 1.37404
17500 17.5 0.796603 1.34916
17510 17.51 0.801716 1.2727
17520 17.52 0.805255 1.1934
17530 17.53 0.800572 1.16586
17540 17.54 0.804078 1.15715
17550 17.55 0.826303 1.14964
17560 17.56 0.832583 1.21361
17570 17.57 0.804697 1.3605
17580 17.58 0.780619 1.46997
17590 17.59 0.770055 1.4864
17600 17.6 0.751023 1.53615
17610 17.61 0.732711 1.54875
17620 17.62 0.730868 1.5553
17630 17.63 0.740995 1.62585
17640 17.64 0.754081 1.73356
17650 17.65 0.754629 1.76136
17660 17.66 0.72924 1.68567
17670 17.67 0.689097 1.59724
17680 17.68 0.660164 1.54264
17690 17.69 0.644717 1.58589
17700 17.7 0.642306 1.70673
17710 17.71 0.650115 1.82328
17720 17.72 0.659681 1.85254
17730 17.73 0.66198 1.79324
17740 17.74 0.652371 1.76356
17750 17.75 0.642498 1.83241
17760 17.76 0.641959 1.9017
17770 17.77 0.645984 1.89723
17780 17.78 0.640507 1.8606
17790 17.79 0.630231 1.7998
17800 17.8 0.619487 1.75122
17810 17.81 0.60034 1.74998
17820 17.82 0.576409 1.75926
17830 17.83 0.554161 1.73089
17840 17.84 0.543496 1.65147
17850 17.85 0.543583 1.69095
17860 17.86 0.553652 1.88035
17870 17.87 0.578809 2.0485
17880 17.88 0.606393 2.13765
17890 17.89 0.635771 2.05277
17900 17.9 0.669975 1.8028
17910 17.91 0.695541 1.62956
17920 17.92 0.709639 1.5545
17930 17.93 0.72714 1.49572
17940 17.94 0.759159 1.45357
17950 17.95 0.790383 1.44938
17960 17.96 0.819862 1.44493
17970 17.97 0.848163 1.46128
17980 17.98 0.879559 1.45345
17990 17.99 0.921431 1.38909
18000 18 0.96616 1.36371
18010 18.01 0.99934 1.41664
18020 18.02 1.00307 1.49507
18030 18.03 0.986897 1.56955
18040 18.04 0.97968 1.64649
18050 18.05 0.982038 1.7021
18060 18.06 0.978673 1.73598
18070 18.07 0.960639 1.70698
18080 18.08 0.932576 1.59352
18090 18.09 0.900888 1.46263
18100 18.1 0.862606 1.41338
18110 18.11 0.832699 1.44228
18120 18.12 0.816082 1.50442
18130 18.13 0.807696 1.60347
18140 18.14 0.815574 1.70879
18150 18.15 0.828281 1.84952
18160 18.16 0.8431 1.95585
18170 18.17 0.839739 2.0271
18180 18.18 0.827381 2.03848
18190 18.19 0.827814 1.94437
18200 18.2 0.835032 1.84792
18210 18.21 0.842988 1.78486
18220 18.22 0.845923 1.73017
18230 18.23 0.851631 1.65615
18240 18.24 0.864615 1.6002
18250 18.25 0.885336 1.54477
18260 18.26 0.901932 1.46346
18270 18.27 0.903867 1.36858
18280 18.28 0.910264 1.28553
18290 18.29 0.94786 1.20131
18300 18.3 1.00904 1.14203
18310 18.31 1.0579 1.12997
18320 18.32 1.06837 1.09595
18330 18.33 1.04111 1.08082
18340 18.34 0.998386 1.12263
18350 18.35 0.97546 1.22869
18360 18.36 0.977188 1.38483
18370 18.37 0.978404 1.45345
18380 18.38 0.961477 1.38585
18390 18.39 0.946541 1.31255
18400 18.4 0.95128 1.33197
18410 18.41 0.967003 1.4472
18420 18.42 0.962731 1.55829
18430 18.43 0.947487 1.63334
18440 18.44 0.94382 1.7515
18450 18.45 0.955137 1.98971
18460 18.46 0.968306 2.33546
18470 18.47 0.987989 2.64295
18480 18.48 1.0223 2.79033
18490 18.49 1.05012 2.79998
18500 18.5 1.04805 2.69043
18510 18.51 1.02668 2.55308
18520 18.52 1.01709 2.39821
18530 18.53 1.03996 2.18669
18540 18.54 1.09038 1.98177
18550 18.55 1.14417 1.89763
18560 18.56 1.19272 1.90928
18570 18.57 1.23716 1.93319
18580 18.58 1.27314 1.93407
18590 18.59 1.29796 1.90992
18600 18.6 1.3052 1.86491
18610 18.61 1.28406 1.85328
18620 18.62 1.2582 1.9091
18630 18.63 1.24375 1.96159
18640 18.64 1.23524 1.96613
18650 18.65 1.21669 1.96626
18660 18.66 1.18482 1.96361
18670 18.67 1.14254 1.96203
18680 18.68 1.10677 1.99758
18690 18.69 1.08475 2.06276
18700 18.7 1.06363 2.09285
18710 18.71 1.04225 2.03023
18720 18.72 1.01869 1.95831
18730 18.73 0.993071 1.99846
18740 18.74 0.974187 2.10212
18750 18.75 0.974383 2.06047
18760 18.76 0.985693 1.89981
18770 18.77 0.988441 1.84241
18780 18.78 1.00451 1.91363
18790 18.79 1.04742 2.03349
18800 18.8 1.10756 2.12291
18810 18.81 1.17154 2.15047
18820 18.82 1.22198 2.13268
18830 18.83 1.24902 2.07615
18840 18.84 1.258 2.00627
18850 18.85 1.24855 1.96448
18860 18.86 1.23871 1.90992
18870 18.87 1.24322 1.8489
18880 18.88 1.26464 1.79955
18890 18.89 1.28749 1.77883
18900 18.9 1.30527 1.76249
18910 18.91 1.32061 1.72288
18920 18.92 1.32156 1.70875
18930 18.93 1.30713 1.73952
18940 18.94 1.28376 1.78278
18950 18.95 1.24792 1.85671
18960 18.96 1.20039 1.99627
18970 18.97 1.15755 2.13278
18980 18.98 1.12957 2.17043
18990 18.99 1.11283 2.11637
19000 19 1.09797 2.05774
19010 19.01 1.08792 1.99394
19020 19.02 1.08745 1.87946
19030 19.03 1.08326 1.78124
19040 19.04 1.07824 1.71469
19050 19.05 1.08702 1.68457
19060 19.06 1.10693 1.75859
19070 19.07 1.13127 1.98293
19080 19.08 1.15413 2.32121
19090 19.09 1.16254 2.55473
19100 19.1 1.15691 2.57426
19110 19.11 1.15263 2.45152
19120 19.12 1.14717 2.28928
19130 19.13 1.1371 2.19866
19140 19.14 1.13382 2.20715
19150 19.15 1.13601 2.23927
19160 19.16 1.12947 2.21114
19170 19.17 1.1158 2.15398
19180 19.18 1.10566 2.12035
19190 19.19 1.10819 2.10113
19200 19.2 1.10689 2.14316
19210 19.21 1.08518 2.20823
19220 19.22 1.05533 2.22337
19230 19.23 1.03425 2.19437
19240 19.24 1.0262 2.11725
19250 19.25 1.02227 1.95484
19260 19.26 1.01479 1.73343
19270 19.27 1.00965 1.59011
19280 19.28 1.00701 1.59814
19290 19.29 1.00469 1.70715
19300 19.3 1.0076 1.79002
19310 19.31 1.02999 1.76321
19320 19.32 1.0754 1.67849
19330 19.33 1.12962 1.58608
19340 19.34 1.16874 1.54988
19350 19.35 1.17035 1.61105
19360 19.36 1.14664 1.73894
19370 19.37 1.12594 1.90588
19380 19.38 1.14081 2.06976
19390 19.39 1.18853 2.22518
19400 19.4 1.24217 2.30711
19410 19.41 1.27993 2.25817
19420 19.42 1.31337 2.09814
19430 19.43 1.35767 1.88597
19440 19.44 1.38847 1.7443
19450 19.45 1.38315 1.70646
19460 19.46 1.34592 1.73043
19470 19.47 1.29875 1.71454
19480 19.48 1.25515 1.66054
19490 19.49 1.21644 1.63733
19500 19.5 1.18787 1.64927
19510 19.51 1.17616 1.68781
19520 19.52 1.19161 1.71075
19530 19.53 1.21958 1.70574
19540 19.54 1.22069 1.72524
19550 19.55 1.1975 1.79422
19560 19.56 1.18944 1.89562
19570 19.57 1.2007 2.0072
19580 19.58 1.208 2.1297
19590 19.59 1.21006 2.22041
19600 19.6 1.22333 2.23463
19610 19.61 1.23527 2.21794
19620 19.62 1.2369 2.15557
19630 19.63 1.24172 2.05621
19640 19.64 1.25698 1.99038
19650 19.65 1.29271 1.96276
19660 19.66 1.33093 1.93752
19670 19.67 1.35229 1.89826
19680 19.68 1.35623 1.84793
19690 19.69 1.3269 1.82807
19700 19.7 1.27825 1.85042
19710 19.71 1.24795 1.8819
19720 19.72 1.24815 1.86346
19730 19.73 1.25781 1.76845
19740 19.74 1.24802 1.68395
19750 19.75 1.23135 1.67034
19760 19.76 1.23682 1.6974
19770 19.77 1.26758 1.73507
19780 19.78 1.29252 1.76231
19790 19.79 1.3174 1.80074
19800 19.8 1.36527 1.8487
19810 19.81 1.41369 1.89318
19820 19.82 1.44212 1.91182
19830 19.83 1.46306 1.89076
19840 19.84 1.47572 1.89851
19850 19.85 1.48602 1.98831
19860 19.86 1.50491 2.11882
19870 19.87 1.52611 2.17958
19880 19.88 1.52377 2.14562
19890 19.89 1.48744 2.10807
19900 19.9 1.44789 2.08256
19910 19.91 1.43221 2.06032
19920 19.92 1.43737 2.02161
19930 19.93 1.4421 1.93737
19940 19.94 1.43309 1.86092
19950 19.95 1.41299 1.81544
19960 19.96 1.39292 1.78578
19970 19.97 1.37843 1.76858
19980 19.98 1.37831 1.77594
19990 19.99 1.4003 1.81322
20000 20 1.43506 1.86102
20010 20.01 1.48275 1.88159
20020 20.02 1.53951 1.87659
20030 20.03 1.57406 1.8771
20040 20.04 1.57502 1.90336
20050 20.05 1.57295 1.92616
20060 20.06 1.579 1.95062
20070 20.07 1.58179 1.98624
20080 20.08 1.56498 2.05012
20090 20.09 1.53904 2.0957
20100 20.1 1.53058 2.08178
20110 20.11 1.54729 2.03069
20120 20.12 1.57429 1.97978
20130 20.13 1.59096 1.91075
20140 20.14 1.59473 1.7933
20150 20.15 1.5946 1.65099
20160 20.16 1.59871 1.5203
20170 20.17 1.60008 1.43366
20180 20.18 1.59877 1.34512
20190 20.19 1.60297 1.23872
20200 20.2 1.60491 1.16816
20210 20.21 1.5995 1.14924
20220 20.22 1.5974 1.1438
20230 20.23 1.58871 1.13523
20240 20.24 1.57096 1.13592
20250 20.25 1.56489 1.18111
20260 20.26 1.57516 1.25985
20270 20.27 1.59461 1.35714
20280 20.28 1.62288 1.4428
20290 20.29 1.66615 1.48602
20300 20.3 1.70503 1.49043
20310 20.31 1.72136 1.47124
20320 20.32 1.72419 1.43857
20330 20.33 1.72026 1.3895
20340 20.34 1.71545 1.34197
20350 20.35 1.71715 1.31572
20360 20.36 1.72941 1.30574
20370 20.37 1.75625 1.29258
20380 20.38 1.78602 1.27432
20390 20.39 1.81341 1.28185
20400 20.4 1.83685 1.3065
20410 20.41 1.85426 1.32058
20420 20.42 1.87784 1.29568
20430 20.43 1.91238 1.21601
20440 20.44 1.94209 1.12358
20450 20.45 1.95873 1.06529
20460 20.46 1.97131 1.04828
20470 20.47 1.97703 1.06002
20480 20.48 1.98563 1.05851
20490 20.49 2.00303 1.04866
20500 20.5 2.02027 1.06697
20510 20.51 2.04415 1.10564
20520 20.52 2.07076 1.11453
20530 20.53 2.09957 1.05498
20540 20.54 2.11467 0.980699
20550 20.55 2.08879 0.934447
20560 20.56 2.02878 0.929123
20570 20.57 1.94997 0.964159
20580 20.58 1.87972 1.01532
20590 20.59 1.84005 1.04246
20600 20.6 1.83213 1.0562
20610 20.61 1.83883 1.09597
20620 20.62 1.82851 1.14255
20630 20.63 1.79248 1.15183
20640 20.64 1.74785 1.09832
20650 20.65 1.71603 1.03562
20660 20.66 1.70261 1.01252
20670 20.67 1.7041 1.04018
20680 20.68 1.71121 1.13178
20690 20.69 1.71331 1.28191
20700 20.7 1.70533 1.4357
20710 20.71 1.69178 1.5118
20720 20.72 1.68371 1.48573
20730 20.73 1.68317 1.41045
20740 20.74 1.67492 1.35433
20750 20.75 1.65072 1.34836
20760 20.76 1.61734 1.36849
20770 20.77 1.60422 1.39343
20780 20.78 1.61848 1.43527
20790 20.79 1.65249 1.51552
20800 20.8 1.69367 1.65519
20810 20.81 1.7176 1.84302
20820 20.82 1.7158 1.97135
20830 20.83 1.6967 1.92588
20840 20.84 1.66923 1.74451
20850 20.85 1.63557 1.59508
20860 20.86 1.6037 1.53083
20870 20.87 1.58076 1.46832
20880 20.88 1.57192 1.36553
20890 20.89 1.57745 1.29358
20900 20.9 1.61476 1.28373
20910 20.91 1.69477 1.30366
20920 20.92 1.78993 1.32881
20930 20.93 1.87497 1.36635
20940 20.94 1.93795 1.42213
20950 20.95 1.96404 1.46885
20960 20.96 1.95323 1.47232
20970 20.97 1.92515 1.47714
20980 20.98 1.89276 1.49313
20990 20.99 1.87302 1.47696
21000 21 1.87375 1.43472
21010 21.01 1.8705 1.40029
21020 21.02 1.82937 1.38664
21030 21.03 1.76134 1.37709
21040 21.04 1.69433 1.36431
21050 21.05 1.64507 1.34344
21060 21.06 1.61109 1.31392
21070 21.07 1.59998 1.28926
21080 21.08 1.62682 1.25835
21090 21.09 1.69236 1.24718
21100 21.1 1.77067 1.29548
21110 21.11 1.83811 1.35196
21120 21.12 1.87938 1.38461
21130 21.13 1.87974 1.42578
21140 21.14 1.83695 1.49762
21150 21.15 1.76808 1.5552
21160 21.16 1.69652 1.54316
21170 21.17 1.63718 1.4619
21180 21.18 1.5913 1.37704
21190 21.19 1.55416 1.32782
21200 21.2 1.53305 1.30404
21210 21.21 1.54553 1.27699
21220 21.22 1.59956 1.23407
21230 21.23 1.66986 1.20008
21240 21.24 1.7019 1.21677
21250 21.25 1.69614 1.25768
21260 21.26 1.68941 1.27834
21270 21.27 1.69243 1.25586
21280 21.28 1.69585 1.20959
21290 21.29 1.70258 1.17092
21300 21.3 1.71683 1.17271
21310 21.31 1.72891 1.24106
21320 21.32 1.7537 1.32603
21330 21.33 1.79482 1.36822
21340 21.34 1.82221 1.35965
21350 21.35 1.82321 1.3342
21360 21.36 1.81143 1.30838
21370 21.37 1.78795 1.2723
21380 21.38 1.77404 1.20155
21390 21.39 1.78594 1.10313
21400 21.4 1.78316 1.04484
21410 21.41 1.74926 1.03184
21420 21.42 1.70972 1.02456
21430 21.43 1.68196 1.03655
21440 21.44 1.68095 1.08743
21450 21.45 1.70979 1.16981
21460 21.46 1.76022 1.274
21470 21.47 1.80822 1.39714
21480 21.48 1.8308 1.48635
21490 21.49 1.8281 1.50183
21500 21.5 1.82061 1.44285
21510 21.51 1.80869 1.34653
21520 21.52 1.78588 1.23574
21530 21.53 1.75696 1.10848
21540 21.54 1.72525 0.998534
21550 21.55 1.70388 0.947975
21560 21.56 1.70895 0.959678
21570 21.57 1.72942 1.00948
21580 21.58 1.73904 1.09535
21590 21.59 1.72652 1.18446
21600 21.6 1.72105 1.19736
21610 21.61 1.73595 1.15083
21620 21.62 1.75251 1.14366
21630 21.63 1.75471 1.20386
21640 21.64 1.76503 1.25005
21650 21.65 1.77035 1.24807
21660 21.66 1.7685 1.20933
21670 21.67 1.77252 1.16429
21680 21.68 1.7605 1.16584
21690 21.69 1.72985 1.20146
21700 21.7 1.69354 1.20404
21710 21.71 1.66246 1.15594
21720 21.72 1.64536 1.10727
21730 21.73 1.63875 1.08424
21740 21.74 1.64377 1.08098
21750 21.75 1.65049 1.08515
21760 21.76 1.65063 1.06028
21770 21.77 1.64667 1.00878
21780 21.78 1.64236 0.957092
21790 21.79 1.63953 0.959044
21800 21.8 1.65767 1.01609
21810 21.81 1.70352 1.10537
21820 21.82 1.75317 1.21252
21830 21.83 1.78789 1.31304
21840 21.84 1.80407 1.39057
21850 21.85 1.81082 1.43842
21860 21.86 1.81353 1.4689
21870 21.87 1.80015 1.50428
21880 21.88 1.76223 1.53275
21890 21.89 1.70831 1.56014
21900 21.9 1.65737 1.59241
21910 21.91 1.62891 1.5886
21920 21.92 1.60139 1.54119
21930 21.93 1.54756 1.47928
21940 21.94 1.4957 1.42859
21950 21.95 1.47162 1.4056
21960 21.96 1.47563 1.40914
21970 21.97 1.50579 1.39897
21980 21.98 1.55328 1.32991
21990 21.99 1.60104 1.25654
22000 22 1.65167 1.2247
22010 22.01 1.68845 1.24224
22020 22.02 1.7011 1.28514
22030 22.03 1.69869 1.3436
22040 22.04 1.68103 1.45059
22050 22.05 1.6581 1.59256
22060 22.06 1.65154 1.6844
22070 22.07 1.66324 1.6987
22080 22.08 1.6788 1.67309
22090 22.09 1.67997 1.63484
22100 22.1 1.67094 1.57922
22110 22.11 1.65532 1.53281
22120 22.12 1.63076 1.52788
22130 22.13 1.62593 1.52362
22140 22.14 1.65089 1.49789
22150 22.15 1.68297 1.46674
22160 22.16 1.69254 1.45307
22170 22.17 1.68171 1.44958
22180 22.18 1.65736 1.43916
22190 22.19 1.62456 1.41472
22200 22.2 1.59995 1.37618
22210 22.21 1.59845 1.34233
22220 22.22 1.62131 1.32765
22230 22.23 1.66216 1.30119
22240 22.24 1.70551 1.26682
22250 22.25 1.74145 1.24231
22260 22.26 1.76632 1.21527
22270 22.27 1.76918 1.20471
22280 22.28 1.75118 1.24542
22290 22.29 1.726 1.33066
22300 22.3 1.70924 1.39253
22310 22.31 1.69655 1.40463
22320 22.32 1.67664 1.40338
22330 22.33 1.65775 1.39585
22340 22.34 1.65164 1.40246
22350 22.35 1.6588 1.41436
22360 22.36 1.66665 1.40991
22370 22.37 1.66961 1.37088
22380 22.38 1.66736 1.31569
22390 22.39 1.66242 1.29566
22400 22.4 1.66053 1.32748
22410 22.41 1.66135 1.38781
22420 22.42 1.66084 1.41146
22430 22.43 1.64776 1.3824
22440 22.44 1.62487 1.33882
22450 22.45 1.61317 1.29689
22460 22.46 1.61635 1.26451
22470 22.47 1.624 1.24436
22480 22.48 1.62973 1.23362
22490 22.49 1.622 1.23799
22500 22.5 1.61088 1.24664
22510 22.51 1.61813 1.27465
22520 22.52 1.64435 1.34074
22530 22.53 1.6916 1.39125
22540 22.54 1.73145 1.43192
22550 22.55 1.74128 1.50059
22560 22.56 1.72091 1.57977
22570 22.57 1.6834 1.62397
22580 22.58 1.66478 1.57505
22590 22.59 1.68784 1.47531
22600 22.6 1.72165 1.42081
22610 22.61 1.72988 1.42034
22620 22.62 1.72679 1.41671
22630 22.63 1.73679 1.38799
22640 22.64 1.76215 1.36085
22650 22.65 1.78312 1.36833
22660 22.66 1.7831 1.33909
22670 22.67 1.77006 1.26049
22680 22.68 1.7407 1.18731
22690 22.69 1.69318 1.15412
22700 22.7 1.6505 1.18387
22710 22.71 1.6314 1.26696
22720 22.72 1.63374 1.36034
22730 22.73 1.64799 1.45242
22740 22.74 1.67178 1.53251
22750 22.75 1.68795 1.5728
22760 22.76 1.68055 1.55685
22770 22.77 1.66791 1.49975
22780 22.78 1.66681 1.40901
22790 22.79 1.67444 1.3204
22800 22.8 1.69356 1.30121
22810 22.81 1.72323 1.33977
22820 22.82 1.7486 1.33865
22830 22.83 1.76028 1.28129
22840 22.84 1.76183 1.22869
22850 22.85 1.7482 1.21627
22860 22.86 1.71414 1.21977
22870 22.87 1.65953 1.23132
22880 22.88 1.59907 1.24894
22890 22.89 1.56878 1.24306
22900 22.9 1.569 1.22972
22910 22.91 1.58708 1.23649
22920 22.92 1.62432 1.26446
22930 22.93 1.67137 1.28888
22940 22.94 1.72206 1.27767
22950 22.95 1.77068 1.25106
22960 22.96 1.81103 1.2616
22970 22.97 1.85135 1.3134
22980 22.98 1.89173 1.3369
22990 22.99 1.9 1.32887
23000 23 1.86938 1.34006
23010 23.01 1.83158 1.33961
23020 23.02 1.79877 1.30653
23030 23.03 1.76439 1.26236
23040 23.04 1.72563 1.22547
23050 23.05 1.6885 1.19618
23060 23.06 1.65564 1.18848
23070 23.07 1.63818 1.18356
23080 23.08 1.64081 1.17941
23090 23.09 1.65519 1.19298
23100 23.1 1.66515 1.23748
23110 23.11 1.67518 1.29052
23120 23.12 1.6705 1.34982
23130 23.13 1.63451 1.41797
23140 23.14 1.58848 1.49984
23150 23.15 1.54927 1.60115
23160 23.16 1.51852 1.69379
23170 23.17 1.49511 1.75003
23180 23.18 1.48045 1.76441
23190 23.19 1.48191 1.72304
23200 23.2 1.50468 1.63893
23210 23.21 1.53841 1.5545
23220 23.22 1.57107 1.47958
23230 23.23 1.59823 1.42331
23240 23.24 1.63362 1.40365
23250 23.25 1.6816 1.40154
23260 23.26 1.71898 1.35693
23270 23.27 1.72693 1.24196
23280 23.28 1.71341 1.12705
23290 23.29 1.70368 1.07637
23300 23.3 1.70391 1.05844
23310 23.31 1.70513 1.04351
23320 23.32 1.72201 1.04276
23330 23.33 1.73913 1.08272
23340 23.34 1.761 1.13147
23350 23.35 1.8037 1.1561
23360 23.36 1.8571 1.17164
23370 23.37 1.89773 1.17062
23380 23.38 1.91204 1.17212
23390 23.39 1.90947 1.20408
23400 23.4 1.88869 1.25159
23410 23.41 1.86164 1.30344
23420 23.42 1.82649 1.35911
23430 23.43 1.77378 1.40318
23440 23.44 1.68794 1.42355
23450 23.45 1.58983 1.42856
23460 23.46 1.50908 1.43178
23470 23.47 1.45038 1.47124
23480 23.48 1.42132 1.59421
23490 23.49 1.42672 1.74681
23500 23.5 1.45635 1.81272
23510 23.51 1.49177 1.78202
23520 23.52 1.52016 1.71479
23530 23.53 1.53225 1.66863
23540 23.54 1.52997 1.66007
23550 23.55 1.51892 1.66786
23560 23.56 1.50871 1.66378
23570 23.57 1.50696 1.66825
23580 23.58 1.51583 1.69061
23590 23.59 1.53836 1.75062
23600 23.6 1.56543 1.85785
23610 23.61 1.5901 1.98481
23620 23.62 1.59085 2.11594
23630 23.63 1.55237 2.19867
23640 23.64 1.50069 2.22049
23650 23.65 1.45693 2.23378
23660 23.66 1.42363 2.25451
23670 23.67 1.40519 2.25994
23680 23.68 1.40112 2.25098
23690 23.69 1.40126 2.28678
23700 23.7 1.40106 2.35238
23710 23.71 1.39088 2.39376
23720 23.72 1.37414 2.42295
23730 23.73 1.3724 2.43892
23740 23.74 1.38173 2.40858
23750 23.75 1.39079 2.33464
23760 23.76 1.40201 2.26003
23770 23.77 1.43742 2.18407
23780 23.78 1.48273 2.16514
23790 23.79 1.52569 2.17234
23800 23.8 1.59013 2.11394
23810 23.81 1.68376 2.0127
23820 23.82 1.7666 1.96816
23830 23.83 1.82363 2.0045
23840 23.84 1.84675 2.09105
23850 23.85 1.86375 2.12505
23860 23.86 1.88694 2.08056
23870 23.87 1.8928 2.02369
23880 23.88 1.86955 2.00233
23890 23.89 1.83868 2.02466
23900 23.9 1.81865 2.07559
23910 23.91 1.81003 2.17012
23920 23.92 1.81717 2.28713
23930 23.93 1.83128 2.37879
23940 23.94 1.85121 2.41669
23950 23.95 1.86583 2.44976
23960 23.96 1.872 2.51319
23970 23.97 1.88567 2.5632
23980 23.98 1.90543 2.59656
23990 23.99 1.92158 2.61729
24000 24 1.92897 2.63091
24010 24.01 1.93391 2.60174
24020 24.02 1.94209 2.50554
24030 24.03 1.94499 2.37725
24040 24.04 1.93257 2.24105
24050 24.05 1.92101 2.10512
24060 24.06 1.93231 1.96528
24070 24.07 1.96203 1.81624
24080 24.08 1.98006 1.6977
24090 24.09 1.97015 1.66055
24100 24.1 1.95913 1.70824
24110 24.11 1.9591 1.82041
24120 24.12 1.96254 1.94478
24130 24.13 1.98003 1.99946
24140 24.14 1.99857 2.02307
24150 24.15 2.00715 2.06715
24160 24.16 2.01796 2.088
24170 24.17 2.03407 2.06881
24180 24.18 2.04961 2.0312
24190 24.19 2.05364 1.99524
24200 24.2 2.03825 1.96465
24210 24.21 2.02412 1.94089
24220 24.22 2.03555 1.9343
24230 24.23 2.06782 1.92216
24240 24.24 2.0969 1.8909
24250 24.25 2.1115 1.8366
24260 24.26 2.11618 1.79191
24270 24.27 2.13583 1.78701
24280 24.28 2.155 1.85247
24290 24.29 2.15978 1.95398
24300 24.3 2.16759 1.98047
24310 24.31 2.19216 1.90957
24320 24.32 2.23389 1.84592
24330 24.33 2.26994 1.85024
24340 24.34 2.27202 1.92931
24350 24.35 2.24507 2.04397
24360 24.36 2.18656 2.11641
24370 24.37 2.09979 2.11229
24380 24.38 2.02856 2.07448
24390 24.39 1.99198 2.05384
24400 24.4 1.98289 2.03192
24410 24.41 1.99701 1.98963
24420 24.42 2.04166 1.94184
24430 24.43 2.10618 1.92421
24440 24.44 2.15573 1.95015
24450 24.45 2.1739 1.98037
24460 24.46 2.14453 2.00687
24470 24.47 2.05756 2.04969
24480 24.48 1.94887 2.07941
24490 24.49 1.863 2.0843
24500 24.5 1.818 2.1074
24510 24.51 1.81229 2.12845
24520 24.52 1.81652 2.13857
24530 24.53 1.79994 2.17522
24540 24.54 1.76877 2.21971
24550 24.55 1.7479 2.24302
24560 24.56 1.75537 2.18017
24570 24.57 1.76935 2.0334
24580 24.58 1.78948 1.85494
24590 24.59 1.82314 1.73715
24600 24.6 1.8618 1.72598
24610 24.61 1.88208 1.79404
24620 24.62 1.86299 1.89543
24630 24.63 1.80274 1.99829
24640 24.64 1.72929 2.03881
24650 24.65 1.68309 2.01415
24660 24.66 1.64869 1.97711
24670 24.67 1.60312 1.87867
24680 24.68 1.54508 1.80945
24690 24.69 1.50651 1.88267
24700 24.7 1.51609 2.00933
24710 24.71 1.55811 2.12374
24720 24.72 1.60285 2.21724
24730 24.73 1.62723 2.25237
24740 24.74 1.62702 2.30244
24750 24.75 1.6214 2.40387
24760 24.76 1.62651 2.4893
24770 24.77 1.65072 2.53709
24780 24.78 1.67744 2.53484
24790 24.79 1.67933 2.52416
24800 24.8 1.65939 2.52969
24810 24.81 1.64869 2.51815
24820 24.82 1.66201 2.49461
24830 24.83 1.68352 2.44217
24840 24.84 1.70233 2.34579
24850 24.85 1.71774 2.25519
24860 24.86 1.72845 2.22793
24870 24.87 1.73944 2.26504
24880 24.88 1.75059 2.3271
24890 24.89 1.77215 2.38302
24900 24.9 1.79323 2.469
24910 24.91 1.80078 2.59777
24920 24.92 1.80197 2.70909
24930 24.93 1.80577 2.7484
24940 24.94 1.81185 2.72028
24950 24.95 1.81261 2.66219
24960 24.96 1.81033 2.56152
24970 24.97 1.79885 2.4538
24980 24.98 1.78784 2.36439
24990 24.99 1.80055 2.26477
25000 25 1.82073 2.17581
25010 25.01 1.81547 2.12973
25020 25.02 1.77938 2.15177
25030 25.03 1.73534 2.22549
25040 25.04 1.70319 2.30573
25050 25.05 1.682 2.35566
25060 25.06 1.66374 2.36076
25070 25.07 1.66473 2.30733
25080 25.08 1.69737 2.18991
25090 25.09 1.73056 2.06925
25100 25.1 1.72213 1.99417
25110 25.11 1.683 1.97183
25120 25.12 1.62998 1.9964
25130 25.13 1.57278 2.01032
25140 25.14 1.50812 2.01464
25150 25.15 1.44229 2.02163
25160 25.16 1.39075 2.02763
25170 25.17 1.36306 2.01872
25180 25.18 1.35175 2.00057
25190 25.19 1.34989 1.98864
