# Time-averaged data for fix 2
# TimeStep v_simtime c_msd_type1[1] c_msd_type1[3]
26990 26.99 5.04932 0.467179
27000 27 5.09002 0.502665
27010 27.01 5.11445 0.546479
27020 27.02 5.12661 0.593766
27030 27.03 5.14992 0.643858
27040 27.04 5.17523 0.685412
27050 27.05 5.15851 0.678195
27060 27.06 5.13507 0.625031
27070 27.07 5.14021 0.569972
27080 27.08 5.18296 0.53597
27090 27.09 5.26138 0.531568
27100 27.1 5.3419 0.551906
27110 27.11 5.41984 0.571731
27120 27.12 5.53445 0.578202
27130 27.13 5.64741 0.569388
27140 27.14 5.69298 0.552219
27150 27.15 5.64605 0.535276
27160 27.16 5.59183 0.524662
27170 27.17 5.5876 0.532467
27180 27.18 5.59593 0.557237
27190 27.19 5.61727 0.570635
27200 27.2 5.59413 0.564178
27210 27.21 5.51083 0.537853
27220 27.22 5.42062 0.509428
27230 27.23 5.35939 0.505311
27240 27.24 5.31649 0.527159
27250 27.25 5.30256 0.549221
27260 27.26 5.30882 0.55566
27270 27.27 5.29153 0.5393
27280 27.28 5.2555 0.49776
27290 27.29 5.27008 0.452448
27300 27.3 5.37374 0.434147
27310 27.31 5.53276 0.449239
27320 27.32 5.71812 0.463177
27330 27.33 5.86162 0.451937
27340 27.34 5.93764 0.425229
27350 27.35 5.94188 0.404067
27360 27.36 5.8692 0.389605
27370 27.37 5.78145 0.388761
27380 27.38 5.70283 0.398308
27390 27.39 5.58832 0.392393
27400 27.4 5.49191 0.382855
27410 27.41 5.46045 0.395731
27420 27.42 5.47337 0.421631
27430 27.43 5.4304 0.443123
27440 27.44 5.35398 0.448589
27450 27.45 5.3194 0.440284
27460 27.46 5.35827 0.429375
27470 27.47 5.44618 0.420041
27480 27.48 5.53944 0.407428
27490 27.49 5.59637 0.401598
27500 27.5 5.60591 0.40372
27510 27.51 5.57931 0.393417
27520 27.52 5.51326 0.375271
27530 27.53 5.44111 0.379594
27540 27.54 5.4027 0.405465
27550 27.55 5.39791 0.416651
27560 27.56 5.42148 0.393848
27570 27.57 5.48925 0.35505
27580 27.58 5.53014 0.327584
27590 27.59 5.50874 0.325607
27600 27.6 5.45964 0.35292
27610 27.61 5.45782 0.403281
27620 27.62 5.53293 0.454641
27630 27.63 5.60149 0.474705
27640 27.64 5.6361 0.475911
27650 27.65 5.65654 0.469047
27660 27.66 5.68607 0.453983
27670 27.67 5.69472 0.438533
27680 27.68 5.65788 0.431618
27690 27.69 5.6404 0.429611
27700 27.7 5.6515 0.418411
27710 27.71 5.70377 0.399505
27720 27.72 5.79242 0.385303
27730 27.73 5.86726 0.379503
27740 27.74 5.89698 0.378906
27750 27.75 5.88645 0.377921
27760 27.76 5.84385 0.36989
27770 27.77 5.8044 0.35506
27780 27.78 5.78653 0.350538
27790 27.79 5.75134 0.366764
27800 27.8 5.70913 0.407495
27810 27.81 5.67477 0.440472
27820 27.82 5.66419 0.436566
27830 27.83 5.68146 0.424869
27840 27.84 5.66004 0.406606
27850 27.85 5.58798 0.388175
27860 27.86 5.4767 0.385649
27870 27.87 5.36139 0.405276
27880 27.88 5.29475 0.434958
27890 27.89 5.2542 0.451073
27900 27.9 5.21174 0.448256
27910 27.91 5.19915 0.435549
27920 27.92 5.21928 0.425011
27930 27.93 5.22368 0.426947
27940 27.94 5.21266 0.44456
27950 27.95 5.20903 0.468548
27960 27.96 5.19374 0.467118
27970 27.97 5.18731 0.45807
27980 27.98 5.18071 0.455973
27990 27.99 5.17884 0.465591
28000 28 5.21063 0.486489
28010 28.01 5.26298 0.496979
28020 28.02 5.31064 0.472561
28030 28.03 5.37051 0.4248
28040 28.04 5.45037 0.391041
28050 28.05 5.53212 0.379483
28060 28.06 5.60375 0.383251
28070 28.07 5.66737 0.385663
28080 28.08 5.69508 0.378612
28090 28.09 5.68304 0.357015
28100 28.1 5.63967 0.335352
28110 28.11 5.59178 0.333017
28120 28.12 5.59887 0.340227
28130 28.13 5.66933 0.340223
28140 28.14 5.74365 0.322121
28150 28.15 5.78988 0.296335
28160 28.16 5.80197 0.283977
28170 28.17 5.77895 0.294632
28180 28.18 5.7307 0.321128
28190 28.19 5.6346 0.334716
28200 28.2 5.54528 0.336368
28210 28.21 5.53288 0.338901
28220 28.22 5.58931 0.343626
28230 28.23 5.64521 0.332085
28240 28.24 5.64311 0.304123
28250 28.25 5.62804 0.287475
28260 28.26 5.63014 0.292687
28270 28.27 5.62999 0.312497
28280 28.28 5.59508 0.340805
28290 28.29 5.53502 0.369039
28300 28.3 5.46357 0.395571
28310 28.31 5.42927 0.420085
28320 28.32 5.43727 0.432101
28330 28.33 5.44059 0.420782
28340 28.34 5.405 0.40637
28350 28.35 5.36099 0.401545
28360 28.36 5.35848 0.413475
28370 28.37 5.39249 0.430363
28380 28.38 5.42364 0.434972
28390 28.39 5.40821 0.41895
28400 28.4 5.36148 0.384238
28410 28.41 5.30474 0.353452
28420 28.42 5.2352 0.342468
28430 28.43 5.2154 0.343996
28440 28.44 5.25991 0.354639
28450 28.45 5.34728 0.370895
28460 28.46 5.44947 0.392994
28470 28.47 5.5474 0.400761
28480 28.48 5.57921 0.393841
28490 28.49 5.55123 0.382106
28500 28.5 5.52094 0.369532
28510 28.51 5.51619 0.359517
28520 28.52 5.54031 0.34701
28530 28.53 5.59341 0.339835
28540 28.54 5.63112 0.346592
28550 28.55 5.60501 0.355677
28560 28.56 5.54559 0.358785
28570 28.57 5.50301 0.357568
28580 28.58 5.48926 0.350023
28590 28.59 5.51 0.33762
28600 28.6 5.55031 0.32121
28610 28.61 5.58269 0.302157
28620 28.62 5.57323 0.285413
28630 28.63 5.5099 0.272316
28640 28.64 5.42828 0.270433
28650 28.65 5.35835 0.286812
28660 28.66 5.28435 0.304834
28670 28.67 5.22302 0.302597
28680 28.68 5.23187 0.281746
28690 28.69 5.3286 0.259166
28700 28.7 5.44152 0.239713
28710 28.71 5.49844 0.212397
28720 28.72 5.48979 0.203844
28730 28.73 5.45002 0.220261
28740 28.74 5.44263 0.234523
28750 28.75 5.43289 0.230391
28760 28.76 5.39929 0.208064
28770 28.77 5.38707 0.182666
28780 28.78 5.41581 0.172325
28790 28.79 5.46917 0.182882
28800 28.8 5.51473 0.205334
28810 28.81 5.52805 0.233543
28820 28.82 5.53648 0.263274
28830 28.83 5.58122 0.286038
28840 28.84 5.65666 0.296466
28850 28.85 5.74109 0.299292
28860 28.86 5.79055 0.324209
28870 28.87 5.79155 0.372122
28880 28.88 5.7919 0.420531
28890 28.89 5.83532 0.461562
28900 28.9 5.91939 0.4898
28910 28.91 5.98534 0.492153
28920 28.92 5.99862 0.469786
28930 28.93 6.03091 0.44178
28940 28.94 6.10498 0.43088
28950 28.95 6.20148 0.440074
28960 28.96 6.23978 0.440207
28970 28.97 6.17858 0.417377
28980 28.98 6.08554 0.392675
28990 28.99 6.03389 0.376045
29000 29 6.02675 0.361829
29010 29.01 6.02683 0.345857
29020 29.02 6.06144 0.330115
29030 29.03 6.09244 0.325463
29040 29.04 6.06351 0.328512
29050 29.05 6.00873 0.324233
29060 29.06 5.987 0.314468
29070 29.07 5.97982 0.310827
29080 29.08 5.99122 0.30764
29090 29.09 6.04034 0.295794
29100 29.1 6.10554 0.284054
29110 29.11 6.12862 0.294036
29120 29.12 6.12093 0.32208
29130 29.13 6.10539 0.346423
29140 29.14 6.09358 0.357612
29150 29.15 6.10554 0.361041
29160 29.16 6.14149 0.361946
29170 29.17 6.19268 0.365259
29180 29.18 6.26114 0.369294
29190 29.19 6.30114 0.385854
29200 29.2 6.29037 0.423315
29210 29.21 6.26025 0.445991
29220 29.22 6.19588 0.434212
29230 29.23 6.12496 0.404411
29240 29.24 6.11462 0.377445
29250 29.25 6.16417 0.373985
29260 29.26 6.24572 0.387017
29270 29.27 6.31292 0.383138
29280 29.28 6.32008 0.358585
29290 29.29 6.28111 0.316596
29300 29.3 6.22151 0.267886
29310 29.31 6.19333 0.233063
29320 29.32 6.2258 0.221881
29330 29.33 6.29145 0.220808
29340 29.34 6.33172 0.229797
29350 29.35 6.28385 0.247877
29360 29.36 6.21063 0.26098
29370 29.37 6.20011 0.263734
29380 29.38 6.2524 0.272738
29390 29.39 6.31593 0.296987
29400 29.4 6.34958 0.333191
29410 29.41 6.37694 0.366265
29420 29.42 6.44 0.385655
29430 29.43 6.47538 0.38647
29440 29.44 6.42787 0.379666
29450 29.45 6.29935 0.386251
29460 29.46 6.11017 0.394596
29470 29.47 5.95773 0.392423
29480 29.48 5.89143 0.38037
29490 29.49 5.87792 0.358349
29500 29.5 5.85185 0.336075
29510 29.51 5.779 0.325876
29520 29.52 5.70191 0.340953
29530 29.53 5.67724 0.363383
29540 29.54 5.72348 0.368839
29550 29.55 5.78282 0.347467
29560 29.56 5.82364 0.32262
29570 29.57 5.86085 0.319569
29580 29.58 5.94027 0.332125
29590 29.59 6.07225 0.351662
29600 29.6 6.18879 0.362599
29610 29.61 6.2222 0.35397
29620 29.62 6.22733 0.328494
29630 29.63 6.2236 0.292227
29640 29.64 6.15927 0.263502
29650 29.65 6.04952 0.257145
29660 29.66 5.94352 0.261896
29670 29.67 5.90991 0.261072
29680 29.68 5.98446 0.261484
29690 29.69 6.12454 0.274378
29700 29.7 6.28438 0.291615
29710 29.71 6.40421 0.300851
29720 29.72 6.45942 0.290034
29730 29.73 6.46778 0.272816
29740 29.74 6.4653 0.260238
29750 29.75 6.4951 0.254146
29760 29.76 6.51424 0.260027
29770 29.77 6.49659 0.278365
29780 29.78 6.51237 0.301659
29790 29.79 6.56315 0.32562
29800 29.8 6.59248 0.34923
29810 29.81 6.59732 0.364585
29820 29.82 6.59507 0.35955
29830 29.83 6.57617 0.339541
29840 29.84 6.51971 0.314764
29850 29.85 6.40267 0.294194
29860 29.86 6.27997 0.292126
29870 29.87 6.22521 0.317508
29880 29.88 6.22959 0.362984
29890 29.89 6.25838 0.405287
29900 29.9 6.29013 0.41937
29910 29.91 6.32635 0.397398
29920 29.92 6.38353 0.357278
29930 29.93 6.4549 0.321756
29940 29.94 6.5054 0.30006
29950 29.95 6.54456 0.286711
29960 29.96 6.59245 0.283731
29970 29.97 6.60771 0.298947
29980 29.98 6.58655 0.334961
29990 29.99 6.57663 0.365507
30000 30 6.58179 0.356661
30010 30.01 6.57226 0.31755
30020 30.02 6.56284 0.277613
30030 30.03 6.61224 0.261791
30040 30.04 6.68518 0.269047
30050 30.05 6.70427 0.287803
30060 30.06 6.6504 0.296851
30070 30.07 6.61129 0.286276
30080 30.08 6.68673 0.266836
30090 30.09 6.82351 0.238394
30100 30.1 6.94877 0.21161
30110 30.11 7.03347 0.205086
30120 30.12 7.02696 0.216185
30130 30.13 6.96351 0.235658
30140 30.14 6.921 0.255071
30150 30.15 6.92897 0.260729
30160 30.16 6.93225 0.256489
30170 30.17 6.89893 0.250968
30180 30.18 6.85179 0.246882
30190 30.19 6.80773 0.248914
30200 30.2 6.79435 0.256174
30210 30.21 6.80932 0.260809
30220 30.22 6.82857 0.253852
30230 30.23 6.83046 0.241958
30240 30.24 6.86159 0.232967
30250 30.25 6.96415 0.233211
30260 30.26 7.05142 0.253888
30270 30.27 7.05801 0.287115
30280 30.28 7.0435 0.313645
30290 30.29 7.07519 0.327922
30300 30.3 7.14979 0.34318
30310 30.31 7.17768 0.353787
30320 30.32 7.11533 0.350731
30330 30.33 7.04832 0.349955
30340 30.34 7.02512 0.338649
30350 30.35 7.06863 0.303792
30360 30.36 7.16161 0.260633
30370 30.37 7.24868 0.235974
30380 30.38 7.33982 0.233646
30390 30.39 7.43354 0.245498
30400 30.4 7.46573 0.25311
30410 30.41 7.43913 0.246367
30420 30.42 7.38873 0.241669
30430 30.43 7.28388 0.251019
30440 30.44 7.14313 0.264062
30450 30.45 7.03227 0.268173
30460 30.46 6.97936 0.266068
30470 30.47 6.95844 0.273971
30480 30.48 6.92707 0.289555
30490 30.49 6.84188 0.295465
30500 30.5 6.67502 0.289539
30510 30.51 6.51903 0.285695
30520 30.52 6.44419 0.297599
30530 30.53 6.46856 0.313439
30540 30.54 6.56449 0.323529
30550 30.55 6.6624 0.330916
30560 30.56 6.75401 0.337049
30570 30.57 6.8566 0.339008
30580 30.58 6.94932 0.339551
30590 30.59 7.00118 0.336618
30600 30.6 7.00651 0.318025
30610 30.61 6.97984 0.304659
30620 30.62 6.93291 0.310668
30630 30.63 6.87379 0.318289
30640 30.64 6.79287 0.306755
30650 30.65 6.70439 0.287654
30660 30.66 6.68134 0.28288
30670 30.67 6.7167 0.292933
30680 30.68 6.74595 0.307891
30690 30.69 6.75835 0.323013
30700 30.7 6.74296 0.335077
30710 30.71 6.71466 0.346996
30720 30.72 6.72821 0.35169
30730 30.73 6.78402 0.34467
30740 30.74 6.87876 0.329077
30750 30.75 6.99611 0.316963
30760 30.76 7.08783 0.330144
30770 30.77 7.13226 0.360857
30780 30.78 7.13297 0.384692
30790 30.79 7.09943 0.398587
30800 30.8 7.08161 0.416862
30810 30.81 7.14141 0.437346
30820 30.82 7.2387 0.449741
30830 30.83 7.2779 0.43296
30840 30.84 7.26218 0.395712
30850 30.85 7.23205 0.366849
30860 30.86 7.21693 0.354806
30870 30.87 7.23232 0.347405
30880 30.88 7.25033 0.340049
30890 30.89 7.25422 0.340948
30900 30.9 7.25547 0.352002
30910 30.91 7.23491 0.359646
30920 30.92 7.18169 0.348038
30930 30.93 7.13312 0.325463
30940 30.94 7.10617 0.31421
30950 30.95 7.07828 0.322088
30960 30.96 7.02423 0.339626
30970 30.97 6.9617 0.373109
30980 30.98 6.9299 0.422359
30990 30.99 6.9406 0.472809
31000 31 6.93612 0.518768
31010 31.01 6.87819 0.557019
31020 31.02 6.83802 0.573038
31030 31.03 6.88731 0.566401
31040 31.04 7.04905 0.550187
31050 31.05 7.24711 0.52751
31060 31.06 7.37105 0.513469
31070 31.07 7.432 0.520508
31080 31.08 7.42427 0.530138
31090 31.09 7.35596 0.528983
31100 31.1 7.31641 0.519513
31110 31.11 7.36901 0.51436
31120 31.12 7.46381 0.513981
31130 31.13 7.53887 0.514843
31140 31.14 7.5966 0.508711
31150 31.15 7.61929 0.47398
31160 31.16 7.60908 0.419008
31170 31.17 7.57148 0.370123
31180 31.18 7.53033 0.34175
31190 31.19 7.56926 0.349599
31200 31.2 7.67941 0.389183
31210 31.21 7.77155 0.424272
31220 31.22 7.75944 0.427398
31230 31.23 7.65401 0.417532
31240 31.24 7.56747 0.412379
31250 31.25 7.52945 0.417514
31260 31.26 7.50887 0.42374
31270 31.27 7.47447 0.418392
31280 31.28 7.36914 0.411693
31290 31.29 7.20575 0.411133
31300 31.3 7.05248 0.423188
31310 31.31 6.94076 0.439612
31320 31.32 6.87821 0.438865
31330 31.33 6.8477 0.419297
31340 31.34 6.84403 0.395504
31350 31.35 6.83496 0.380163
31360 31.36 6.85886 0.373019
31370 31.37 6.91511 0.363875
31380 31.38 6.95091 0.353268
31390 31.39 6.95898 0.367117
31400 31.4 6.95276 0.400296
31410 31.41 6.98935 0.399897
31420 31.42 7.08751 0.381873
31430 31.43 7.19273 0.367174
31440 31.44 7.26551 0.364251
31450 31.45 7.30106 0.381134
31460 31.46 7.3189 0.414334
31470 31.47 7.33002 0.447913
31480 31.48 7.30236 0.453716
31490 31.49 7.25524 0.439714
31500 31.5 7.20076 0.431434
31510 31.51 7.11126 0.437407
31520 31.52 7.03499 0.449368
31530 31.53 7.0283 0.459156
31540 31.54 7.06894 0.452674
31550 31.55 7.11716 0.432944
31560 31.56 7.16244 0.414497
31570 31.57 7.19988 0.399636
31580 31.58 7.19073 0.39565
31590 31.59 7.11927 0.407075
31600 31.6 7.05506 0.42875
31610 31.61 7.07574 0.458162
31620 31.62 7.14201 0.494728
31630 31.63 7.18186 0.534022
31640 31.64 7.21131 0.568408
31650 31.65 7.24801 0.588108
31660 31.66 7.26157 0.594028
31670 31.67 7.21935 0.591799
31680 31.68 7.14461 0.588782
31690 31.69 7.09129 0.593542
31700 31.7 7.07244 0.598877
31710 31.71 7.04831 0.591041
31720 31.72 7.00835 0.573428
31730 31.73 6.97594 0.544033
31740 31.74 7.00531 0.503302
31750 31.75 7.06895 0.477819
31760 31.76 7.06824 0.484209
31770 31.77 6.96868 0.508655
31780 31.78 6.83175 0.527433
31790 31.79 6.74253 0.539112
31800 31.8 6.70462 0.561658
31810 31.81 6.69233 0.585662
31820 31.82 6.68445 0.591896
31830 31.83 6.67343 0.593787
31840 31.84 6.65872 0.606768
31850 31.85 6.59042 0.642715
31860 31.86 6.55054 0.68845
31870 31.87 6.65605 0.713016
31880 31.88 6.88768 0.708363
31890 31.89 7.18313 0.68624
31900 31.9 7.39788 0.677447
31910 31.91 7.46796 0.692942
31920 31.92 7.47553 0.711947
31930 31.93 7.46605 0.717254
31940 31.94 7.44868 0.709779
31950 31.95 7.45489 0.694256
31960 31.96 7.47641 0.687755
31970 31.97 7.497 0.728738
31980 31.98 7.4871 0.816484
31990 31.99 7.48409 0.909692
32000 32 7.41771 0.940186
32010 32.01 7.28139 0.905206
32020 32.02 7.18691 0.861366
32030 32.03 7.13646 0.828711
32040 32.04 7.09746 0.797225
32050 32.05 7.07128 0.749611
32060 32.06 7.07415 0.69288
32070 32.07 7.11421 0.648196
32080 32.08 7.1589 0.628825
32090 32.09 7.2096 0.63396
32100 32.1 7.24272 0.65178
32110 32.11 7.20455 0.66966
32120 32.12 7.11608 0.676299
32130 32.13 7.04228 0.668606
32140 32.14 7.01013 0.668337
32150 32.15 7.0391 0.678664
32160 32.16 7.1359 0.682886
32170 32.17 7.24477 0.665235
32180 32.18 7.23386 0.621981
32190 32.19 7.11342 0.584568
32200 32.2 6.975 0.571583
32210 32.21 6.91918 0.574327
32220 32.22 6.90857 0.571407
32230 32.23 6.89783 0.556919
32240 32.24 6.90562 0.543318
32250 32.25 6.94475 0.530673
32260 32.26 6.99555 0.519892
32270 32.27 7.00075 0.516289
32280 32.28 6.93619 0.53372
32290 32.29 6.88965 0.580203
32300 32.3 6.87981 0.646309
32310 32.31 6.88701 0.707185
32320 32.32 6.87475 0.739203
32330 32.33 6.79336 0.728175
32340 32.34 6.72871 0.676424
32350 32.35 6.77227 0.618618
32360 32.36 6.89672 0.569998
32370 32.37 6.99556 0.529568
32380 32.38 7.02034 0.494719
32390 32.39 6.9897 0.464418
32400 32.4 6.93317 0.435788
32410 32.41 6.848 0.404698
32420 32.42 6.79456 0.386634
32430 32.43 6.79147 0.367662
32440 32.44 6.824 0.349465
32450 32.45 6.88936 0.357996
32460 32.46 7.00913 0.389662
32470 32.47 7.19599 0.425711
32480 32.48 7.36305 0.452809
32490 32.49 7.41783 0.477546
32500 32.5 7.43452 0.510057
32510 32.51 7.48644 0.540598
32520 32.52 7.56425 0.560541
32530 32.53 7.63765 0.581697
32540 32.54 7.65158 0.599191
32550 32.55 7.58189 0.60667
32560 32.56 7.47993 0.62034
32570 32.57 7.3957 0.655272
32580 32.58 7.3667 0.696607
32590 32.59 7.37685 0.731632
32600 32.6 7.38684 0.76056
32610 32.61 7.38829 0.765175
32620 32.62 7.37195 0.738567
32630 32.63 7.34247 0.69747
32640 32.64 7.30822 0.661672
32650 32.65 7.26335 0.631781
32660 32.66 7.18585 0.609326
32670 32.67 7.10643 0.607012
32680 32.68 7.05578 0.618694
32690 32.69 7.06402 0.6448
32700 32.7 7.0996 0.674801
32710 32.71 7.15169 0.690232
32720 32.72 7.21885 0.695918
32730 32.73 7.29495 0.707209
32740 32.74 7.35785 0.718147
32750 32.75 7.36318 0.707143
32760 32.76 7.31478 0.667532
32770 32.77 7.245 0.622033
32780 32.78 7.19618 0.590786
32790 32.79 7.20127 0.572702
32800 32.8 7.27353 0.559773
32810 32.81 7.40616 0.549092
32820 32.82 7.52211 0.544751
32830 32.83 7.49917 0.568697
32840 32.84 7.34546 0.624625
32850 32.85 7.20642 0.672724
32860 32.86 7.13038 0.683263
32870 32.87 7.06112 0.666984
32880 32.88 6.9642 0.643013
32890 32.89 6.84116 0.632475
32900 32.9 6.73972 0.637852
32910 32.91 6.70097 0.63965
32920 32.92 6.69943 0.621742
32930 32.93 6.70783 0.593804
32940 32.94 6.73652 0.575434
32950 32.95 6.80814 0.563103
32960 32.96 6.90234 0.551235
32970 32.97 6.98395 0.550351
32980 32.98 7.01802 0.573534
32990 32.99 7.01246 0.620184
33000 33 7.03211 0.668332
33010 33.01 7.1038 0.693978
33020 33.02 7.20007 0.683197
33030 33.03 7.23376 0.645486
33040 33.04 7.15509 0.618656
33050 33.05 7.02401 0.607832
33060 33.06 6.94666 0.605094
33070 33.07 6.96904 0.607036
33080 33.08 7.00381 0.615196
33090 33.09 6.97016 0.626819
33100 33.1 6.87426 0.627087
33110 33.11 6.77642 0.615469
33120 33.12 6.73805 0.604965
33130 33.13 6.72936 0.600578
33140 33.14 6.6975 0.599187
33150 33.15 6.63157 0.603884
33160 33.16 6.58016 0.616235
33170 33.17 6.5985 0.629365
33180 33.18 6.68702 0.633531
33190 33.19 6.78069 0.615157
33200 33.2 6.82029 0.574917
33210 33.21 6.85138 0.533961
33220 33.22 6.9137 0.513209
33230 33.23 6.96523 0.516879
33240 33.24 7.00057 0.54236
33250 33.25 6.99645 0.585639
33260 33.26 6.93997 0.628891
33270 33.27 6.84327 0.664656
33280 33.28 6.73427 0.695268
33290 33.29 6.65624 0.726273
33300 33.3 6.61291 0.743398
33310 33.31 6.57095 0.741549
33320 33.32 6.55114 0.726194
33330 33.33 6.5658 0.716385
33340 33.34 6.59942 0.726012
33350 33.35 6.63031 0.742227
33360 33.36 6.65069 0.736868
33370 33.37 6.65417 0.704377
33380 33.38 6.64817 0.665328
33390 33.39 6.69839 0.638176
33400 33.4 6.78441 0.644442
33410 33.41 6.8515 0.680234
33420 33.42 6.88883 0.726591
33430 33.43 6.93493 0.756558
33440 33.44 6.98202 0.756626
33450 33.45 7.00803 0.73579
33460 33.46 6.99222 0.713735
33470 33.47 6.9135 0.702302
33480 33.48 6.81268 0.69727
33490 33.49 6.76123 0.684612
33500 33.5 6.80689 0.655959
33510 33.51 6.91915 0.622046
33520 33.52 7.02234 0.592085
33530 33.53 7.09038 0.564772
33540 33.54 7.10947 0.539713
33550 33.55 7.07248 0.519435
33560 33.56 7.05654 0.504975
33570 33.57 7.06598 0.505394
33580 33.58 7.10571 0.515829
33590 33.59 7.16852 0.537899
33600 33.6 7.20737 0.566112
33610 33.61 7.19207 0.585192
33620 33.62 7.18874 0.578321
33630 33.63 7.20924 0.550004
33640 33.64 7.19748 0.526931
33650 33.65 7.17843 0.521607
33660 33.66 7.20867 0.534392
33670 33.67 7.27938 0.552528
33680 33.68 7.35599 0.56403
33690 33.69 7.42827 0.56759
33700 33.7 7.4592 0.574708
33710 33.71 7.45448 0.58313
33720 33.72 7.40986 0.593067
33730 33.73 7.29729 0.618846
33740 33.74 7.16889 0.666173
33750 33.75 7.1185 0.713182
33760 33.76 7.16025 0.73329
33770 33.77 7.24982 0.725901
33780 33.78 7.33175 0.719201
33790 33.79 7.35662 0.738796
33800 33.8 7.33171 0.792472
33810 33.81 7.29152 0.866259
33820 33.82 7.27459 0.914364
33830 33.83 7.34004 0.920175
33840 33.84 7.48104 0.91241
33850 33.85 7.61663 0.919836
33860 33.86 7.71597 0.939137
33870 33.87 7.78057 0.964429
33880 33.88 7.7519 0.986551
33890 33.89 7.60012 1.01015
33900 33.9 7.40831 1.03668
33910 33.91 7.29595 1.0389
33920 33.92 7.32915 0.996853
33930 33.93 7.46468 0.946777
33940 33.94 7.62174 0.934642
33950 33.95 7.76305 0.951543
33960 33.96 7.85844 0.945983
33970 33.97 7.88666 0.883665
33980 33.98 7.83689 0.829513
33990 33.99 7.74963 0.855594
34000 34 7.67294 0.942017
34010 34.01 7.58017 1.01401
34020 34.02 7.4863 1.01362
34030 34.03 7.43502 0.949777
34040 34.04 7.44263 0.901185
34050 34.05 7.49318 0.895756
34060 34.06 7.59495 0.91158
34070 34.07 7.71737 0.925946
34080 34.08 7.83053 0.92422
34090 34.09 7.9021 0.913497
34100 34.1 7.90602 0.914262
34110 34.11 7.94053 0.928592
34120 34.12 8.0898 0.938474
34130 34.13 8.28712 0.921988
34140 34.14 8.43279 0.891358
34150 34.15 8.48704 0.867565
34160 34.16 8.43229 0.852681
34170 34.17 8.28975 0.851228
34180 34.18 8.14805 0.861106
34190 34.19 8.08085 0.868709
34200 34.2 8.0708 0.874874
34210 34.21 8.09443 0.898785
34220 34.22 8.15243 0.950722
34230 34.23 8.1727 0.982364
34240 34.24 8.14791 0.984252
34250 34.25 8.12492 0.976939
34260 34.26 8.1633 0.971346
34270 34.27 8.26153 0.975305
34280 34.28 8.36468 0.98996
34290 34.29 8.4334 1.00509
34300 34.3 8.4231 1.0202
34310 34.31 8.36343 1.01763
34320 34.32 8.3273 0.991801
34330 34.33 8.33351 0.974284
34340 34.34 8.32751 0.990178
34350 34.35 8.26284 1.04419
34360 34.36 8.16294 1.09915
34370 34.37 8.06702 1.09377
34380 34.38 8.00916 1.03812
34390 34.39 8.02182 0.996577
34400 34.4 8.08045 1.00288
34410 34.41 8.13451 1.05095
34420 34.42 8.20153 1.09587
34430 34.43 8.27598 1.11451
34440 34.44 8.3111 1.1289
34450 34.45 8.34055 1.14214
34460 34.46 8.37351 1.13865
34470 34.47 8.35933 1.12007
34480 34.48 8.35662 1.09852
34490 34.49 8.39193 1.09876
34500 34.5 8.35727 1.11305
34510 34.51 8.20356 1.10206
34520 34.52 8.03755 1.06061
34530 34.53 7.95455 1.01815
34540 34.54 7.97774 0.989236
34550 34.55 8.0425 0.993017
34560 34.56 8.0946 1.00845
34570 34.57 8.13665 0.998696
34580 34.58 8.17574 1.00127
34590 34.59 8.18941 1.03988
34600 34.6 8.17841 1.08271
34610 34.61 8.13022 1.09427
34620 34.62 8.02785 1.06519
34630 34.63 7.89773 1.00317
34640 34.64 7.84482 0.942971
34650 34.65 7.9044 0.923245
34660 34.66 8.00407 0.945588
34670 34.67 8.10824 0.984709
34680 34.68 8.19293 1.01775
34690 34.69 8.20421 1.03238
34700 34.7 8.16121 1.04723
34710 34.71 8.10178 1.06532
34720 34.72 8.03257 1.08585
34730 34.73 7.99615 1.09793
34740 34.74 8.01694 1.09386
34750 34.75 8.0721 1.10321
34760 34.76 8.1685 1.14002
34770 34.77 8.25044 1.18824
34780 34.78 8.29539 1.21735
34790 34.79 8.30271 1.21087
34800 34.8 8.27954 1.17787
34810 34.81 8.21616 1.14966
34820 34.82 8.15348 1.14613
34830 34.83 8.15638 1.14701
34840 34.84 8.24434 1.13603
34850 34.85 8.392 1.12897
34860 34.86 8.54598 1.14037
34870 34.87 8.61727 1.17747
34880 34.88 8.59468 1.23565
34890 34.89 8.53988 1.2776
34900 34.9 8.52027 1.27134
34910 34.91 8.49166 1.25622
34920 34.92 8.39509 1.2556
34930 34.93 8.27605 1.2422
34940 34.94 8.22215 1.20898
34950 34.95 8.25887 1.17684
34960 34.96 8.3307 1.16514
34970 34.97 8.37706 1.18787
34980 34.98 8.39459 1.19866
34990 34.99 8.40235 1.14782
35000 35 8.4376 1.07651
35010 35.01 8.43823 1.04501
35020 35.02 8.37212 1.07096
35030 35.03 8.33078 1.12259
35040 35.04 8.38063 1.16752
35050 35.05 8.48603 1.20497
35060 35.06 8.59832 1.23022
35070 35.07 8.66514 1.24118
35080 35.08 8.66985 1.23199
35090 35.09 8.5961 1.20777
35100 35.1 8.44714 1.19628
35110 35.11 8.28893 1.20608
35120 35.12 8.20517 1.22369
35130 35.13 8.18105 1.25041
35140 35.14 8.14564 1.28706
35150 35.15 8.11268 1.31231
35160 35.16 8.08656 1.31473
35170 35.17 7.99676 1.31586
35180 35.18 7.8733 1.31511
35190 35.19 7.77113 1.31146
35200 35.2 7.7202 1.29867
