# Time-averaged data for fix 2
# TimeStep v_simtime c_msd_type1[1] c_msd_type1[3]
19040 19.04 0.658324 2.52332
19050 19.05 0.650728 2.58108
19060 19.06 0.656291 2.58326
19070 19.07 0.677567 2.59355
19080 19.08 0.70445 2.61683
19090 19.09 0.723605 2.617
19100 19.1 0.733951 2.58206
19110 19.11 0.738565 2.54485
19120 19.12 0.732284 2.51033
19130 19.13 0.717457 2.37554
19140 19.14 0.700181 2.20808
19150 19.15 0.685323 2.0801
19160 19.16 0.676727 1.98309
19170 19.17 0.676202 1.91669
19180 19.18 0.680169 1.90334
19190 19.19 0.688663 1.9472
19200 19.2 0.70298 2.00894
19210 19.21 0.711508 2.03298
19220 19.22 0.709179 2.03201
19230 19.23 0.709729 1.97167
19240 19.24 0.721541 1.87374
19250 19.25 0.733209 1.88401
19260 19.26 0.745173 1.96516
19270 19.27 0.75261 2.09905
19280 19.28 0.743718 2.20864
19290 19.29 0.714222 2.2985
19300 19.3 0.685665 2.45216
19310 19.31 0.669669 2.68936
19320 19.32 0.668292 2.85799
19330 19.33 0.691709 2.82858
19340 19.34 0.720617 2.79671
19350 19.35 0.720852 2.88507
19360 19.36 0.68595 2.90108
19370 19.37 0.635028 2.82048
19380 19.38 0.58965 2.66345
19390 19.39 0.565772 2.45121
19400 19.4 0.558482 2.31888
19410 19.41 0.557505 2.32486
19420 19.42 0.554311 2.38936
19430 19.43 0.546006 2.4855
19440 19.44 0.541078 2.583
19450 19.45 0.545615 2.63488
19460 19.46 0.550434 2.68013
19470 19.47 0.548311 2.74697
19480 19.48 0.547307 2.77342
19490 19.49 0.553406 2.80512
19500 19.5 0.575436 2.84836
19510 19.51 0.607321 2.94267
19520 19.52 0.635522 3.11451
19530 19.53 0.652931 3.23846
19540 19.54 0.643072 3.14321
19550 19.55 0.616849 2.87426
19560 19.56 0.594792 2.54436
19570 19.57 0.579701 2.2706
19580 19.58 0.572859 2.12947
19590 19.59 0.57511 2.13347
19600 19.6 0.575429 2.28697
19610 19.61 0.580421 2.53342
19620 19.62 0.599304 2.87703
19630 19.63 0.62439 3.2299
19640 19.64 0.645688 3.41326
19650 19.65 0.652357 3.46253
19660 19.66 0.65274 3.41533
19670 19.67 0.658559 3.28944
19680 19.68 0.663453 3.1972
19690 19.69 0.671733 3.03477
19700 19.7 0.672738 2.85871
19710 19.71 0.66258 2.8109
19720 19.72 0.661758 2.85105
19730 19.73 0.673618 2.91022
19740 19.74 0.684463 2.9865
19750 19.75 0.69351 2.96323
19760 19.76 0.697848 2.82733
19770 19.77 0.692649 2.75259
19780 19.78 0.685009 2.76236
19790 19.79 0.681542 2.77703
19800 19.8 0.683351 2.79616
19810 19.81 0.679745 2.85834
19820 19.82 0.658599 2.92465
19830 19.83 0.630661 2.97406
19840 19.84 0.610814 3.01898
19850 19.85 0.599809 3.02353
19860 19.86 0.597118 3.01194
19870 19.87 0.607357 2.94063
19880 19.88 0.61364 2.8312
19890 19.89 0.602784 2.74859
19900 19.9 0.591168 2.67717
19910 19.91 0.589074 2.62091
19920 19.92 0.58843 2.61735
19930 19.93 0.592712 2.63883
19940 19.94 0.615089 2.70669
19950 19.95 0.648747 2.90247
19960 19.96 0.688804 3.04857
19970 19.97 0.724756 2.98195
19980 19.98 0.741915 2.84142
19990 19.99 0.737472 2.78081
20000 20 0.722016 2.77909
20010 20.01 0.712777 2.7474
20020 20.02 0.71535 2.64861
20030 20.03 0.70715 2.56951
20040 20.04 0.682088 2.56483
20050 20.05 0.657357 2.58031
20060 20.06 0.643744 2.53881
20070 20.07 0.636316 2.45556
20080 20.08 0.626301 2.40308
20090 20.09 0.615624 2.40149
20100 20.1 0.610066 2.48177
20110 20.11 0.61431 2.61669
20120 20.12 0.634113 2.64562
20130 20.13 0.655636 2.61387
20140 20.14 0.661795 2.62418
20150 20.15 0.656369 2.65712
20160 20.16 0.656233 2.66003
20170 20.17 0.668388 2.60885
20180 20.18 0.679992 2.51425
20190 20.19 0.675049 2.40778
20200 20.2 0.649265 2.36007
20210 20.21 0.616995 2.3256
20220 20.22 0.588814 2.28177
20230 20.23 0.576446 2.11638
20240 20.24 0.579376 1.92987
20250 20.25 0.590424 1.93044
20260 20.26 0.605757 2.07726
20270 20.27 0.620604 2.17869
20280 20.28 0.628091 2.22236
20290 20.29 0.625901 2.35135
20300 20.3 0.614971 2.505
20310 20.31 0.596244 2.62108
20320 20.32 0.575553 2.73062
20330 20.33 0.55812 2.80196
20340 20.34 0.54609 2.84573
20350 20.35 0.543097 2.94137
20360 20.36 0.551047 3.08209
20370 20.37 0.572069 3.12625
20380 20.38 0.594634 3.03557
20390 20.39 0.605835 2.8548
20400 20.4 0.604044 2.71508
20410 20.41 0.597371 2.67184
20420 20.42 0.59082 2.73183
20430 20.43 0.587953 2.84797
20440 20.44 0.601579 2.90091
20450 20.45 0.642678 2.85916
20460 20.46 0.702814 2.77153
20470 20.47 0.758597 2.69996
20480 20.48 0.794118 2.51266
20490 20.49 0.811624 2.22181
20500 20.5 0.82181 2.02296
20510 20.51 0.827208 1.94056
20520 20.52 0.824383 1.83085
20530 20.53 0.807795 1.695
20540 20.54 0.77913 1.676
20550 20.55 0.755529 1.74804
20560 20.56 0.750518 1.81622
20570 20.57 0.765737 1.81453
20580 20.58 0.78443 1.80132
20590 20.59 0.797983 1.79339
20600 20.6 0.802749 1.80985
20610 20.61 0.795421 1.84678
20620 20.62 0.78713 1.79142
20630 20.63 0.783454 1.64905
20640 20.64 0.772872 1.59316
20650 20.65 0.759844 1.64888
20660 20.66 0.7523 1.69717
20670 20.67 0.745132 1.71422
20680 20.68 0.748178 1.68544
20690 20.69 0.762832 1.66835
20700 20.7 0.773236 1.73785
20710 20.71 0.772415 1.87613
20720 20.72 0.763393 2.03945
20730 20.73 0.742856 2.19579
20740 20.74 0.716 2.23895
20750 20.75 0.69711 2.1409
20760 20.76 0.687664 2.02282
20770 20.77 0.687886 1.99963
20780 20.78 0.702382 2.05205
20790 20.79 0.726423 2.05734
20800 20.8 0.743664 1.97968
20810 20.81 0.747473 1.90221
20820 20.82 0.75379 1.8757
20830 20.83 0.778546 1.87998
20840 20.84 0.817767 1.86839
20850 20.85 0.850977 1.82373
20860 20.86 0.865196 1.77787
20870 20.87 0.859452 1.72164
20880 20.88 0.839905 1.6786
20890 20.89 0.825384 1.65502
20900 20.9 0.830358 1.59974
20910 20.91 0.85018 1.55887
20920 20.92 0.865666 1.59545
20930 20.93 0.855761 1.68415
20940 20.94 0.832912 1.72498
20950 20.95 0.802112 1.64811
20960 20.96 0.764517 1.48639
20970 20.97 0.729926 1.36733
20980 20.98 0.709067 1.35157
20990 20.99 0.715041 1.35788
21000 21 0.755018 1.33409
21010 21.01 0.810334 1.34645
21020 21.02 0.859499 1.39685
21030 21.03 0.890947 1.41407
21040 21.04 0.892259 1.4122
21050 21.05 0.877734 1.39427
21060 21.06 0.87082 1.35634
21070 21.07 0.86858 1.36268
21080 21.08 0.866215 1.43122
21090 21.09 0.873991 1.50419
21100 21.1 0.884934 1.58925
21110 21.11 0.891171 1.66236
21120 21.12 0.894512 1.69417
21130 21.13 0.901202 1.69178
21140 21.14 0.916979 1.64678
21150 21.15 0.941749 1.60368
21160 21.16 0.974807 1.57096
21170 21.17 1.00325 1.54222
21180 21.18 1.01868 1.49642
21190 21.19 1.02463 1.44825
21200 21.2 1.02035 1.44918
21210 21.21 1.01003 1.51875
21220 21.22 1.0119 1.59088
21230 21.23 1.01298 1.61034
21240 21.24 0.98433 1.5777
21250 21.25 0.936377 1.53858
21260 21.26 0.892124 1.52768
21270 21.27 0.865128 1.55223
21280 21.28 0.852927 1.61039
21290 21.29 0.854533 1.70766
21300 21.3 0.865231 1.79262
21310 21.31 0.876303 1.76117
21320 21.32 0.900604 1.67519
21330 21.33 0.939255 1.61498
21340 21.34 0.982734 1.57372
21350 21.35 1.01618 1.52684
21360 21.36 1.02128 1.4523
21370 21.37 1.00803 1.35902
21380 21.38 0.992166 1.30061
21390 21.39 0.987959 1.25346
21400 21.4 1.00338 1.23131
21410 21.41 1.03625 1.24717
21420 21.42 1.08764 1.22812
21430 21.43 1.14432 1.17062
21440 21.44 1.18937 1.15479
21450 21.45 1.22607 1.1813
21460 21.46 1.26034 1.20358
21470 21.47 1.28448 1.20102
21480 21.48 1.29076 1.20133
21490 21.49 1.28496 1.19741
21500 21.5 1.27432 1.16674
21510 21.51 1.26261 1.10619
21520 21.52 1.25009 1.06111
21530 21.53 1.23509 1.03723
21540 21.54 1.23654 1.036
21550 21.55 1.25287 1.06506
21560 21.56 1.26548 1.11493
21570 21.57 1.26785 1.15049
21580 21.58 1.26856 1.161
21590 21.59 1.26863 1.17018
21600 21.6 1.27416 1.18668
21610 21.61 1.29422 1.15206
21620 21.62 1.31326 1.08656
21630 21.63 1.31467 1.05014
21640 21.64 1.31335 1.06087
21650 21.65 1.32189 1.096
21660 21.66 1.33591 1.11443
21670 21.67 1.36008 1.10602
21680 21.68 1.39692 1.10391
21690 21.69 1.4396 1.12174
21700 21.7 1.46677 1.14854
21710 21.71 1.47373 1.17163
21720 21.72 1.47215 1.18375
21730 21.73 1.45714 1.18804
21740 21.74 1.44373 1.18313
21750 21.75 1.43669 1.20656
21760 21.76 1.43009 1.26442
21770 21.77 1.42391 1.31548
21780 21.78 1.41634 1.32684
21790 21.79 1.4155 1.30293
21800 21.8 1.42561 1.26084
21810 21.81 1.4336 1.21376
21820 21.82 1.43645 1.17702
21830 21.83 1.44108 1.15874
21840 21.84 1.4547 1.13787
21850 21.85 1.48684 1.09506
21860 21.86 1.53217 1.06001
21870 21.87 1.57817 1.03587
21880 21.88 1.61085 1.00106
21890 21.89 1.60322 0.971414
21900 21.9 1.55802 0.942625
21910 21.91 1.49946 0.919272
21920 21.92 1.45071 0.920611
21930 21.93 1.42348 0.92696
21940 21.94 1.40944 0.912139
21950 21.95 1.39008 0.911797
21960 21.96 1.36626 0.924631
21970 21.97 1.34641 0.941697
21980 21.98 1.33248 0.972363
21990 21.99 1.33091 1.01781
22000 22 1.36347 1.04461
22010 22.01 1.41865 1.04826
22020 22.02 1.46322 1.06545
22030 22.03 1.4873 1.08059
22040 22.04 1.5006 1.06115
22050 22.05 1.51366 1.03187
22060 22.06 1.53541 1.02285
22070 22.07 1.57476 1.0305
22080 22.08 1.63225 1.04137
22090 22.09 1.68941 1.05867
22100 22.1 1.7138 1.06418
22110 22.11 1.71471 1.02298
22120 22.12 1.72623 0.972858
22130 22.13 1.75223 0.920682
22140 22.14 1.78185 0.87
22150 22.15 1.79332 0.859173
22160 22.16 1.7795 0.860409
22170 22.17 1.76639 0.834746
22180 22.18 1.78198 0.814768
22190 22.19 1.82255 0.827736
22200 22.2 1.8638 0.858673
22210 22.21 1.87838 0.882189
22220 22.22 1.86315 0.872464
22230 22.23 1.82766 0.834728
22240 22.24 1.77754 0.802701
22250 22.25 1.73396 0.785432
22260 22.26 1.7124 0.779431
22270 22.27 1.71363 0.776773
22280 22.28 1.72507 0.782995
22290 22.29 1.73133 0.802322
22300 22.3 1.72174 0.840177
22310 22.31 1.70768 0.889523
22320 22.32 1.69347 0.928926
22330 22.33 1.67595 0.935732
22340 22.34 1.66578 0.922095
22350 22.35 1.66571 0.922303
22360 22.36 1.66618 0.94029
22370 22.37 1.66381 0.943565
22380 22.38 1.66449 0.922568
22390 22.39 1.67538 0.88887
22400 22.4 1.69641 0.867848
22410 22.41 1.7143 0.876349
22420 22.42 1.72208 0.892583
22430 22.43 1.71886 0.900593
22440 22.44 1.7156 0.886694
22450 22.45 1.72175 0.845052
22460 22.46 1.73041 0.804103
22470 22.47 1.74064 0.786798
22480 22.48 1.74737 0.796613
22490 22.49 1.73722 0.814642
22500 22.5 1.71774 0.822545
22510 22.51 1.68875 0.839682
22520 22.52 1.66037 0.868942
22530 22.53 1.64131 0.920541
22540 22.54 1.63096 1.0046
22550 22.55 1.61994 1.07711
22560 22.56 1.59551 1.08399
22570 22.57 1.57249 1.02663
22580 22.58 1.56956 0.951652
22590 22.59 1.58435 0.909352
22600 22.6 1.60472 0.912014
22610 22.61 1.61684 0.952688
22620 22.62 1.61738 1.01915
22630 22.63 1.60532 1.10225
22640 22.64 1.58882 1.15016
22650 22.65 1.58988 1.1209
22660 22.66 1.61426 1.05489
22670 22.67 1.62579 1.00374
22680 22.68 1.61587 0.979451
22690 22.69 1.61171 0.945017
22700 22.7 1.62058 0.887417
22710 22.71 1.6417 0.814727
22720 22.72 1.67875 0.742368
22730 22.73 1.72898 0.702557
22740 22.74 1.77745 0.70088
22750 22.75 1.81905 0.709896
22760 22.76 1.85579 0.728499
22770 22.77 1.89606 0.769455
22780 22.78 1.94054 0.791574
22790 22.79 1.99358 0.749748
22800 22.8 2.05092 0.678962
22810 22.81 2.08704 0.642772
22820 22.82 2.09134 0.646991
22830 22.83 2.08566 0.662711
22840 22.84 2.06618 0.686233
22850 22.85 2.03291 0.70192
22860 22.86 1.97854 0.709645
22870 22.87 1.93117 0.70621
22880 22.88 1.92168 0.710989
22890 22.89 1.94886 0.746211
22900 22.9 1.98442 0.799676
22910 22.91 1.99473 0.822823
22920 22.92 1.97621 0.816104
22930 22.93 1.94536 0.81127
22940 22.94 1.91016 0.836899
22950 22.95 1.86156 0.908195
22960 22.96 1.80494 1.00209
22970 22.97 1.75287 1.0753
22980 22.98 1.71716 1.11288
22990 22.99 1.70013 1.1256
23000 23 1.68047 1.12042
23010 23.01 1.6441 1.09775
23020 23.02 1.59662 1.0693
23030 23.03 1.55321 1.04963
23040 23.04 1.52285 1.0461
23050 23.05 1.50117 1.06279
23060 23.06 1.47819 1.06576
23070 23.07 1.45182 1.03724
23080 23.08 1.43212 0.992495
23090 23.09 1.43368 0.954783
23100 23.1 1.45802 0.93211
23110 23.11 1.49994 0.907454
23120 23.12 1.55441 0.870353
23130 23.13 1.6067 0.841585
23140 23.14 1.65056 0.843021
23150 23.15 1.69139 0.857276
23160 23.16 1.73157 0.853835
23170 23.17 1.77021 0.835219
23180 23.18 1.80403 0.804957
23190 23.19 1.82545 0.766922
23200 23.2 1.829 0.744493
23210 23.21 1.83832 0.749637
23220 23.22 1.86289 0.768115
23230 23.23 1.88107 0.79252
23240 23.24 1.87424 0.826968
23250 23.25 1.84502 0.868146
23260 23.26 1.81557 0.907459
23270 23.27 1.81345 0.92264
23280 23.28 1.8377 0.928853
23290 23.29 1.8782 0.937969
23300 23.3 1.89958 0.951252
23310 23.31 1.87609 0.960893
23320 23.32 1.83842 0.971879
23330 23.33 1.81052 0.997001
23340 23.34 1.78136 1.04101
23350 23.35 1.75287 1.07987
23360 23.36 1.72856 1.10732
23370 23.37 1.69858 1.13476
23380 23.38 1.67392 1.17133
23390 23.39 1.6522 1.23264
23400 23.4 1.6318 1.31357
23410 23.41 1.61714 1.36985
23420 23.42 1.60869 1.40514
23430 23.43 1.61251 1.44189
23440 23.44 1.63527 1.4561
23450 23.45 1.66278 1.44888
23460 23.46 1.67908 1.43097
23470 23.47 1.6856 1.38333
23480 23.48 1.69334 1.29933
23490 23.49 1.71099 1.1947
23500 23.5 1.73073 1.11662
23510 23.51 1.74974 1.0609
23520 23.52 1.76797 1.00588
23530 23.53 1.78387 0.964767
23540 23.54 1.79136 0.934561
23550 23.55 1.77321 0.905965
23560 23.56 1.72807 0.887147
23570 23.57 1.68187 0.903182
23580 23.58 1.65765 0.939096
23590 23.59 1.65417 0.97554
23600 23.6 1.66691 1.01431
23610 23.61 1.6872 1.04517
23620 23.62 1.69601 1.056
23630 23.63 1.69038 1.03884
23640 23.64 1.68959 1.00651
23650 23.65 1.69683 0.984431
23660 23.66 1.70256 0.971799
23670 23.67 1.70591 0.956862
23680 23.68 1.70657 0.942795
23690 23.69 1.70175 0.938075
23700 23.7 1.68985 0.957139
23710 23.71 1.67544 0.99792
23720 23.72 1.66938 1.02267
23730 23.73 1.65848 1.01028
23740 23.74 1.62707 0.982729
23750 23.75 1.57883 0.952482
23760 23.76 1.54196 0.90534
23770 23.77 1.52805 0.861418
23780 23.78 1.52959 0.858951
23790 23.79 1.53348 0.880328
23800 23.8 1.51899 0.896751
23810 23.81 1.48989 0.90331
23820 23.82 1.47853 0.914049
23830 23.83 1.49805 0.951244
23840 23.84 1.53751 0.998571
23850 23.85 1.57934 1.0255
23860 23.86 1.60999 1.0391
23870 23.87 1.61628 1.069
23880 23.88 1.61899 1.1143
23890 23.89 1.64085 1.15664
23900 23.9 1.67254 1.18639
23910 23.91 1.70444 1.19382
23920 23.92 1.72445 1.1965
23930 23.93 1.72071 1.21123
23940 23.94 1.69001 1.22705
23950 23.95 1.64561 1.2329
23960 23.96 1.61558 1.23257
23970 23.97 1.59915 1.23456
23980 23.98 1.57827 1.23683
23990 23.99 1.55686 1.21622
24000 24 1.53504 1.15772
24010 24.01 1.49674 1.10525
24020 24.02 1.45091 1.12663
24030 24.03 1.41937 1.17166
24040 24.04 1.42446 1.17138
24050 24.05 1.45867 1.17525
24060 24.06 1.48595 1.18589
24070 24.07 1.51457 1.19293
24080 24.08 1.55587 1.19199
24090 24.09 1.59809 1.1909
24100 24.1 1.62277 1.20868
24110 24.11 1.63319 1.23442
24120 24.12 1.63457 1.23359
24130 24.13 1.62534 1.21294
24140 24.14 1.60392 1.22404
24150 24.15 1.58982 1.25277
24160 24.16 1.58259 1.24118
24170 24.17 1.57395 1.20977
24180 24.18 1.55135 1.19094
24190 24.19 1.51657 1.16571
24200 24.2 1.4971 1.15213
24210 24.21 1.49158 1.20083
24220 24.22 1.49145 1.2757
24230 24.23 1.49662 1.31917
24240 24.24 1.50239 1.35015
24250 24.25 1.50194 1.39365
24260 24.26 1.49278 1.44899
24270 24.27 1.48545 1.51732
24280 24.28 1.50102 1.54706
24290 24.29 1.52268 1.55009
24300 24.3 1.52651 1.56809
24310 24.31 1.5102 1.56429
24320 24.32 1.48098 1.52256
24330 24.33 1.45286 1.49111
24340 24.34 1.44248 1.48195
24350 24.35 1.44777 1.49314
24360 24.36 1.46364 1.49797
24370 24.37 1.47304 1.48756
24380 24.38 1.47299 1.45538
24390 24.39 1.4776 1.40525
24400 24.4 1.48132 1.37506
24410 24.41 1.47998 1.37693
24420 24.42 1.46915 1.42134
24430 24.43 1.44592 1.50167
24440 24.44 1.41562 1.56627
24450 24.45 1.37465 1.57614
24460 24.46 1.32553 1.54769
24470 24.47 1.28529 1.50291
24480 24.48 1.26047 1.51195
24490 24.49 1.24583 1.62109
24500 24.5 1.23589 1.81054
24510 24.51 1.23309 2.00166
24520 24.52 1.24035 2.08026
24530 24.53 1.24994 2.03588
24540 24.54 1.26209 1.90556
24550 24.55 1.27457 1.77163
24560 24.56 1.29429 1.71832
24570 24.57 1.32925 1.75322
24580 24.58 1.37565 1.74679
24590 24.59 1.41192 1.6027
24600 24.6 1.43913 1.4423
24610 24.61 1.46158 1.35858
24620 24.62 1.47165 1.33445
24630 24.63 1.47153 1.35764
24640 24.64 1.46606 1.40761
24650 24.65 1.44474 1.41991
24660 24.66 1.41088 1.37458
24670 24.67 1.3868 1.34866
24680 24.68 1.40001 1.39068
24690 24.69 1.44733 1.5173
24700 24.7 1.491 1.68526
24710 24.71 1.51305 1.76641
24720 24.72 1.5125 1.72512
24730 24.73 1.49819 1.64197
24740 24.74 1.48217 1.57956
24750 24.75 1.47502 1.5197
24760 24.76 1.4838 1.47119
24770 24.77 1.4986 1.48657
24780 24.78 1.48708 1.53598
24790 24.79 1.45757 1.58799
24800 24.8 1.43864 1.6043
24810 24.81 1.43478 1.58801
24820 24.82 1.44363 1.58149
24830 24.83 1.45836 1.57362
24840 24.84 1.46256 1.55922
24850 24.85 1.44804 1.58078
24860 24.86 1.42205 1.62521
24870 24.87 1.39909 1.63908
24880 24.88 1.38581 1.61637
24890 24.89 1.37887 1.5952
24900 24.9 1.36737 1.63598
24910 24.91 1.34619 1.6996
24920 24.92 1.32159 1.67085
24930 24.93 1.29238 1.59116
24940 24.94 1.26803 1.56905
24950 24.95 1.27676 1.61018
24960 24.96 1.31275 1.65825
24970 24.97 1.33693 1.61835
24980 24.98 1.33716 1.49746
24990 24.99 1.32588 1.39559
25000 25 1.31856 1.3522
25010 25.01 1.32922 1.36422
25020 25.02 1.3594 1.39376
25030 25.03 1.38624 1.37298
25040 25.04 1.389 1.31203
25050 25.05 1.38209 1.2967
25060 25.06 1.38814 1.33997
25070 25.07 1.40903 1.39442
25080 25.08 1.4292 1.39813
25090 25.09 1.41537 1.37502
25100 25.1 1.36446 1.373
25110 25.11 1.3173 1.37242
25120 25.12 1.2957 1.39567
25130 25.13 1.30865 1.42958
25140 25.14 1.35075 1.41744
25150 25.15 1.38627 1.37732
25160 25.16 1.39823 1.36708
25170 25.17 1.39678 1.40129
25180 25.18 1.38895 1.4756
25190 25.19 1.38988 1.54977
25200 25.2 1.40042 1.59219
25210 25.21 1.40874 1.58899
25220 25.22 1.39503 1.55938
25230 25.23 1.36701 1.55061
25240 25.24 1.35883 1.59457
25250 25.25 1.37833 1.71099
25260 25.26 1.41657 1.85787
25270 25.27 1.45218 1.92847
25280 25.28 1.47028 1.87136
25290 25.29 1.47258 1.76618
25300 25.3 1.45843 1.70067
25310 25.31 1.42679 1.69258
25320 25.32 1.3798 1.72482
25330 25.33 1.34549 1.74077
25340 25.34 1.33559 1.68676
25350 25.35 1.34851 1.57381
25360 25.36 1.36595 1.50255
25370 25.37 1.37582 1.47355
25380 25.38 1.37263 1.43135
25390 25.39 1.35855 1.34493
25400 25.4 1.3363 1.26781
25410 25.41 1.31403 1.26078
25420 25.42 1.30237 1.33389
25430 25.43 1.30829 1.42254
25440 25.44 1.31935 1.47073
25450 25.45 1.33169 1.43758
25460 25.46 1.34715 1.37804
25470 25.47 1.36338 1.34286
25480 25.48 1.3711 1.33132
25490 25.49 1.36289 1.34531
25500 25.5 1.35167 1.38957
25510 25.51 1.3634 1.43729
25520 25.52 1.40462 1.49076
25530 25.53 1.44254 1.57007
25540 25.54 1.45012 1.65595
25550 25.55 1.44179 1.68987
25560 25.56 1.42529 1.64963
25570 25.57 1.3827 1.60744
25580 25.58 1.32145 1.6004
25590 25.59 1.27102 1.62728
25600 25.6 1.24247 1.69575
25610 25.61 1.2325 1.77716
25620 25.62 1.22573 1.84527
25630 25.63 1.20945 1.85268
25640 25.64 1.18237 1.81143
25650 25.65 1.15681 1.7898
25660 25.66 1.15553 1.78299
25670 25.67 1.17873 1.73366
25680 25.68 1.2089 1.64309
25690 25.69 1.24012 1.54355
25700 25.7 1.26731 1.47503
25710 25.71 1.29341 1.4436
25720 25.72 1.32082 1.42582
25730 25.73 1.34796 1.42856
25740 25.74 1.37467 1.45734
25750 25.75 1.39373 1.47832
25760 25.76 1.38254 1.48043
25770 25.77 1.3413 1.50296
25780 25.78 1.30348 1.54336
25790 25.79 1.28573 1.59127
25800 25.8 1.28502 1.65008
25810 25.81 1.29778 1.70718
25820 25.82 1.31068 1.77469
25830 25.83 1.30388 1.8785
25840 25.84 1.26373 1.92296
25850 25.85 1.20883 1.88329
25860 25.86 1.16895 1.82803
25870 25.87 1.1657 1.76574
25880 25.88 1.18865 1.76304
25890 25.89 1.21068 1.86529
25900 25.9 1.2171 1.92315
25910 25.91 1.20368 1.80879
25920 25.92 1.18182 1.69531
25930 25.93 1.16371 1.71597
25940 25.94 1.14786 1.86552
25950 25.95 1.13621 2.07655
25960 25.96 1.12222 2.24736
25970 25.97 1.09684 2.22474
25980 25.98 1.06947 2.06646
25990 25.99 1.05601 2.04231
26000 26 1.05925 2.22317
26010 26.01 1.06676 2.37544
26020 26.02 1.05564 2.25515
26030 26.03 1.0412 2.03095
26040 26.04 1.05151 1.86404
26050 26.05 1.07786 1.84788
26060 26.06 1.10166 1.99688
26070 26.07 1.11972 2.10589
26080 26.08 1.11519 2.01944
26090 26.09 1.08852 1.95673
26100 26.1 1.06197 1.99444
26110 26.11 1.04701 2.09947
26120 26.12 1.0509 2.18541
26130 26.13 1.0725 2.19284
26140 26.14 1.09493 2.14606
26150 26.15 1.10086 2.09077
26160 26.16 1.09363 2.04021
26170 26.17 1.08139 1.97936
26180 26.18 1.05695 1.96641
26190 26.19 1.03032 2.00373
26200 26.2 1.0177 2.05032
26210 26.21 1.01637 2.09158
26220 26.22 1.02729 2.06521
26230 26.23 1.04767 1.99947
26240 26.24 1.06212 2.00358
26250 26.25 1.06653 2.11677
26260 26.26 1.079 2.27934
26270 26.27 1.10848 2.41005
26280 26.28 1.1366 2.42305
26290 26.29 1.14472 2.33388
26300 26.3 1.14149 2.24863
26310 26.31 1.13928 2.18187
26320 26.32 1.14984 2.11152
26330 26.33 1.17174 2.07894
26340 26.34 1.19343 2.09503
26350 26.35 1.20028 2.13272
26360 26.36 1.19543 2.15449
26370 26.37 1.19549 2.1691
26380 26.38 1.2036 2.19826
26390 26.39 1.22404 2.21086
26400 26.4 1.25159 2.1993
26410 26.41 1.26812 2.18156
26420 26.42 1.27354 2.19486
26430 26.43 1.27485 2.24394
26440 26.44 1.27774 2.30692
26450 26.45 1.30057 2.31549
26460 26.46 1.33478 2.28859
26470 26.47 1.3541 2.24515
26480 26.48 1.35552 2.17005
26490 26.49 1.35092 2.12829
26500 26.5 1.35968 2.10609
26510 26.51 1.38621 2.08379
26520 26.52 1.40594 2.11068
26530 26.53 1.40094 2.1702
26540 26.54 1.38329 2.20655
26550 26.55 1.37272 2.2582
26560 26.56 1.36963 2.37105
26570 26.57 1.37377 2.4947
26580 26.58 1.39217 2.53717
26590 26.59 1.4309 2.40791
26600 26.6 1.48079 2.21489
26610 26.61 1.52126 2.12229
26620 26.62 1.53427 2.13473
26630 26.63 1.52263 2.12918
26640 26.64 1.49993 2.06128
26650 26.65 1.46548 1.99643
26660 26.66 1.42507 1.96505
26670 26.67 1.38699 1.99766
26680 26.68 1.36369 2.09524
26690 26.69 1.36003 2.20136
26700 26.7 1.37837 2.22595
26710 26.71 1.40558 2.18468
26720 26.72 1.41973 2.16762
26730 26.73 1.42897 2.17589
26740 26.74 1.44005 2.17101
26750 26.75 1.4584 2.11622
26760 26.76 1.47845 2.05828
26770 26.77 1.49516 2.01676
26780 26.78 1.49945 2
26790 26.79 1.48913 1.9639
26800 26.8 1.47006 1.90206
26810 26.81 1.44473 1.86891
26820 26.82 1.42662 1.84827
26830 26.83 1.42489 1.81554
26840 26.84 1.43288 1.78152
26850 26.85 1.44214 1.76992
26860 26.86 1.44344 1.7866
26870 26.87 1.42893 1.82798
26880 26.88 1.417 1.86532
26890 26.89 1.43078 1.88833
26900 26.9 1.46673 1.95539
26910 26.91 1.50388 2.09248
26920 26.92 1.53382 2.23231
26930 26.93 1.5563 2.34482
26940 26.94 1.57961 2.43395
26950 26.95 1.61319 2.46235
26960 26.96 1.64993 2.44139
26970 26.97 1.6765 2.39116
26980 26.98 1.68365 2.32274
26990 26.99 1.68774 2.2891
27000 27 1.69912 2.27039
27010 27.01 1.71574 2.22055
27020 27.02 1.7384 2.1367
27030 27.03 1.75782 2.05294
27040 27.04 1.7642 1.99928
27050 27.05 1.7584 1.99375
27060 27.06 1.74016 2.04648
27070 27.07 1.72015 2.11626
27080 27.08 1.70546 2.2111
27090 27.09 1.70504 2.35897
27100 27.1 1.72333 2.45373
27110 27.11 1.73458 2.43525
27120 27.12 1.73578 2.38005
27130 27.13 1.73707 2.37261
27140 27.14 1.73753 2.43028
27150 27.15 1.74591 2.50024
27160 27.16 1.76243 2.49162
27170 27.17 1.76038 2.41877
27180 27.18 1.73584 2.36928
27190 27.19 1.7085 2.29643
27200 27.2 1.68372 2.19696
27210 27.21 1.67506 2.14951
27220 27.22 1.67689 2.1516
27230 27.23 1.65777 2.18329
27240 27.24 1.60927 2.18426
27250 27.25 1.56777 2.11612
27260 27.26 1.54733 2.00117
